date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:54:41	34034/34034	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Sun,%2023%20Apr%202023%2015:22:46%20GMT	https://www.littleangels.com.ng/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.eot?	C:/Users/sunny/Desktop/little%20angels%20site/www.littleangels.com.ng/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400d41d.eot	(from https://www.littleangels.com.ng/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.css?ver=1.1.8)
16:54:41	13276/13276	---M--	200	added ('OK')	font/woff2	date:Sun,%2023%20Apr%202023%2015:22:46%20GMT	https://www.littleangels.com.ng/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.woff2	C:/Users/sunny/Desktop/little%20angels%20site/www.littleangels.com.ng/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.woff2	(from https://www.littleangels.com.ng/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.css?ver=1.1.8)
16:54:41	16276/16276	---M--	200	added ('OK')	font/woff	date:Sun,%2023%20Apr%202023%2015:22:46%20GMT	https://www.littleangels.com.ng/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.woff	C:/Users/sunny/Desktop/little%20angels%20site/www.littleangels.com.ng/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.woff	(from https://www.littleangels.com.ng/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.css?ver=1.1.8)
16:54:42	33736/33736	---M--	200	added ('OK')	font/ttf	date:Sun,%2023%20Apr%202023%2015:22:46%20GMT	https://www.littleangels.com.ng/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.ttf	C:/Users/sunny/Desktop/little%20angels%20site/www.littleangels.com.ng/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.ttf	(from https://www.littleangels.com.ng/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.css?ver=1.1.8)
16:54:42	144714/144714	---M-Z	200	added ('OK')	image/svg+xml	date:Sun,%2023%20Apr%202023%2015:22:46%20GMT	https://www.littleangels.com.ng/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.svg	C:/Users/sunny/Desktop/little%20angels%20site/www.littleangels.com.ng/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.svg	(from https://www.littleangels.com.ng/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.css?ver=1.1.8)
16:54:43	203030/203030	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Sun,%2023%20Apr%202023%2015:22:46%20GMT	https://www.littleangels.com.ng/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.eot	C:/Users/sunny/Desktop/little%20angels%20site/www.littleangels.com.ng/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.eot	(from https://www.littleangels.com.ng/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.css?ver=1.1.8)
16:54:43	203030/203030	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Sun,%2023%20Apr%202023%2015:22:46%20GMT	https://www.littleangels.com.ng/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.eot?	C:/Users/sunny/Desktop/little%20angels%20site/www.littleangels.com.ng/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900d41d.eot	(from https://www.littleangels.com.ng/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.css?ver=1.1.8)
16:54:44	101652/101652	---M--	200	added ('OK')	font/woff	date:Sun,%2023%20Apr%202023%2015:22:46%20GMT	https://www.littleangels.com.ng/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.woff	C:/Users/sunny/Desktop/little%20angels%20site/www.littleangels.com.ng/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.woff	(from https://www.littleangels.com.ng/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.css?ver=1.1.8)
16:54:46	918991/918991	---M-Z	200	added ('OK')	image/svg+xml	date:Sun,%2023%20Apr%202023%2015:22:46%20GMT	https://www.littleangels.com.ng/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.svg	C:/Users/sunny/Desktop/little%20angels%20site/www.littleangels.com.ng/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.svg	(from https://www.littleangels.com.ng/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.css?ver=1.1.8)
16:54:46	78196/78196	---M--	200	added ('OK')	font/woff2	date:Sun,%2023%20Apr%202023%2015:22:46%20GMT	https://www.littleangels.com.ng/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.woff2	C:/Users/sunny/Desktop/little%20angels%20site/www.littleangels.com.ng/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.woff2	(from https://www.littleangels.com.ng/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.css?ver=1.1.8)
16:54:46	202744/202744	---M--	200	added ('OK')	font/ttf	date:Sun,%2023%20Apr%202023%2015:22:46%20GMT	https://www.littleangels.com.ng/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.ttf	C:/Users/sunny/Desktop/little%20angels%20site/www.littleangels.com.ng/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.ttf	(from https://www.littleangels.com.ng/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.css?ver=1.1.8)
16:54:47	11826/11826	---M--	200	added ('OK')	image/png	date:Mon,%2027%20Feb%202023%2013:44:28%20GMT	https://www.littleangels.com.ng/wp-content/themes/eduma/images/bg_slider_edtech.png	C:/Users/sunny/Desktop/little%20angels%20site/www.littleangels.com.ng/wp-content/themes/eduma/images/bg_slider_edtech.png	(from https://www.littleangels.com.ng/wp-content/themes/eduma/style.css?ver=5.2.0)
16:54:48	52438/52438	---M--	200	added ('OK')	image/jpeg	date:Mon,%2027%20Feb%202023%2013:44:28%20GMT	https://www.littleangels.com.ng/wp-content/themes/eduma/images/bg_pattem.jpg	C:/Users/sunny/Desktop/little%20angels%20site/www.littleangels.com.ng/wp-content/themes/eduma/images/bg_pattem.jpg	(from https://www.littleangels.com.ng/wp-content/themes/eduma/style.css?ver=5.2.0)
16:54:48	5024/5024	---M--	200	added ('OK')	image/png	date:Mon,%2027%20Feb%202023%2013:44:28%20GMT	https://www.littleangels.com.ng/wp-content/themes/eduma/images/bg_song2.png	C:/Users/sunny/Desktop/little%20angels%20site/www.littleangels.com.ng/wp-content/themes/eduma/images/bg_song2.png	(from https://www.littleangels.com.ng/wp-content/themes/eduma/style.css?ver=5.2.0)
16:54:48	1242/1242	---M-Z	200	added ('OK')	image/svg+xml	date:Mon,%2027%20Feb%202023%2013:44:28%20GMT	https://www.littleangels.com.ng/wp-content/themes/eduma/images/icon-title-active.svg	C:/Users/sunny/Desktop/little%20angels%20site/www.littleangels.com.ng/wp-content/themes/eduma/images/icon-title-active.svg	(from https://www.littleangels.com.ng/wp-content/themes/eduma/style.css?ver=5.2.0)
16:54:48	2657/2657	---M--	200	added ('OK')	image/png	date:Mon,%2027%20Feb%202023%2013:44:28%20GMT	https://www.littleangels.com.ng/wp-content/themes/eduma/images/bg_icon.png	C:/Users/sunny/Desktop/little%20angels%20site/www.littleangels.com.ng/wp-content/themes/eduma/images/bg_icon.png	(from https://www.littleangels.com.ng/wp-content/themes/eduma/style.css?ver=5.2.0)
16:54:49	2425/2425	---M--	200	added ('OK')	image/png	date:Mon,%2027%20Feb%202023%2013:44:28%20GMT	https://www.littleangels.com.ng/wp-content/themes/eduma/images/imac-bg.png	C:/Users/sunny/Desktop/little%20angels%20site/www.littleangels.com.ng/wp-content/themes/eduma/images/imac-bg.png	(from https://www.littleangels.com.ng/wp-content/themes/eduma/style.css?ver=5.2.0)
16:54:49	3899/3899	---M--	200	added ('OK')	image/png	date:Mon,%2027%20Feb%202023%2013:44:28%20GMT	https://www.littleangels.com.ng/wp-content/themes/eduma/images/pricing-featured.png	C:/Users/sunny/Desktop/little%20angels%20site/www.littleangels.com.ng/wp-content/themes/eduma/images/pricing-featured.png	(from https://www.littleangels.com.ng/wp-content/themes/eduma/style.css?ver=5.2.0)
16:54:50	324/324	---M--	200	added ('OK')	image/png	date:Mon,%2027%20Feb%202023%2013:44:28%20GMT	https://www.littleangels.com.ng/wp-content/themes/eduma/images/quote-bg.png	C:/Users/sunny/Desktop/little%20angels%20site/www.littleangels.com.ng/wp-content/themes/eduma/images/quote-bg.png	(from https://www.littleangels.com.ng/wp-content/themes/eduma/style.css?ver=5.2.0)
16:54:52	1006/1006	---M--	200	added ('OK')	image/png	date:Wed,%2014%20Jan%202015%2020:10:28%20GMT	https://www.littleangels.com.ng/wp-content/plugins/profile-builder/assets/images/sorting-default.png	C:/Users/sunny/Desktop/little%20angels%20site/www.littleangels.com.ng/wp-content/plugins/profile-builder/assets/images/sorting-default.png	(from https://www.littleangels.com.ng/wp-content/plugins/profile-builder/assets/css/style-front-end.css?ver=3.11.4)
16:54:52	978/978	---M--	200	added ('OK')	image/png	date:Wed,%2014%20Jan%202015%2020:10:28%20GMT	https://www.littleangels.com.ng/wp-content/plugins/profile-builder/assets/images/sorting-ascending.png	C:/Users/sunny/Desktop/little%20angels%20site/www.littleangels.com.ng/wp-content/plugins/profile-builder/assets/images/sorting-ascending.png	(from https://www.littleangels.com.ng/wp-content/plugins/profile-builder/assets/css/style-front-end.css?ver=3.11.4)
16:54:52	978/978	---M--	200	added ('OK')	image/png	date:Wed,%2014%20Jan%202015%2020:10:28%20GMT	https://www.littleangels.com.ng/wp-content/plugins/profile-builder/assets/images/sorting-descending.png	C:/Users/sunny/Desktop/little%20angels%20site/www.littleangels.com.ng/wp-content/plugins/profile-builder/assets/images/sorting-descending.png	(from https://www.littleangels.com.ng/wp-content/plugins/profile-builder/assets/css/style-front-end.css?ver=3.11.4)
16:54:52	217812/217812	---M--	200	added ('OK')	font/woff2	date:Wed,%2010%20Apr%202024%2012:32:32%20GMT	https://www.littleangels.com.ng/wp-content/plugins/thim-elementor-kit/build/libraries/thim-ekits/fonts/thim-ekits.woff2	C:/Users/sunny/Desktop/little%20angels%20site/www.littleangels.com.ng/wp-content/plugins/thim-elementor-kit/build/libraries/thim-ekits/fonts/thim-ekits.woff2	(from https://www.littleangels.com.ng/wp-content/plugins/thim-elementor-kit/build/libraries/thim-ekits/css/thim-ekits-icons.min.css?ver=1.1.8)
16:54:53	118630/118630	---M-Z	200	added ('OK')	text/css	date:Wed,%2010%20Apr%202024%2018:18:46%20GMT	https://www.littleangels.com.ng/wp-content/plugins/elementor/assets/css/frontend-lite.min.css?ver=3.20.4	C:/Users/sunny/Desktop/little%20angels%20site/www.littleangels.com.ng/wp-content/plugins/elementor/assets/css/frontend-lite.min021f.css	(from https://www.littleangels.com.ng/about/)
16:54:53	8820/8820	---M-Z	200	added ('OK')	text/css	date:Wed,%2010%20Apr%202024%2012:32:32%20GMT	https://www.littleangels.com.ng/wp-content/plugins/thim-elementor-kit/build/frontend.css?ver=1.1.9	C:/Users/sunny/Desktop/little%20angels%20site/www.littleangels.com.ng/wp-content/plugins/thim-elementor-kit/build/frontendc5c9.css	(from https://www.littleangels.com.ng/about/)
16:54:53	273096/273096	---M--	200	added ('OK')	font/woff	date:Wed,%2010%20Apr%202024%2012:32:32%20GMT	https://www.littleangels.com.ng/wp-content/plugins/thim-elementor-kit/build/libraries/thim-ekits/fonts/thim-ekits.woff	C:/Users/sunny/Desktop/little%20angels%20site/www.littleangels.com.ng/wp-content/plugins/thim-elementor-kit/build/libraries/thim-ekits/fonts/thim-ekits.woff	(from https://www.littleangels.com.ng/wp-content/plugins/thim-elementor-kit/build/libraries/thim-ekits/css/thim-ekits-icons.min.css?ver=1.1.8)
16:54:54	83127/83127	---M--	200	added ('OK')	image/jpeg	date:Thu,%2030%20Nov%202023%2013:04:39%20GMT	https://www.littleangels.com.ng/wp-content/uploads/2023/11/WhatsApp-Image-2023-11-30-at-12.14.00_682dd1f0.jpg	C:/Users/sunny/Desktop/little%20angels%20site/www.littleangels.com.ng/wp-content/uploads/2023/11/WhatsApp-Image-2023-11-30-at-12.14.00_682dd1f0.jpg	(from https://www.littleangels.com.ng/about/)
16:54:54	73625/73625	---M-Z	200	added ('OK')	text/css	date:Sun,%2023%20Apr%202023%2015:22:46%20GMT	https://www.littleangels.com.ng/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.css?ver=1.1.9	C:/Users/sunny/Desktop/little%20angels%20site/www.littleangels.com.ng/wp-content/plugins/elementor/assets/lib/font-awesome/css/allc5c9.css	(from https://www.littleangels.com.ng/about/)
16:54:54	46140/46140	---M-Z	200	added ('OK')	text/css	date:Wed,%2010%20Apr%202024%2012:32:32%20GMT	https://www.littleangels.com.ng/wp-content/plugins/thim-elementor-kit/build/libraries/thim-ekits/css/thim-ekits-icons.min.css?ver=1.1.9	C:/Users/sunny/Desktop/little%20angels%20site/www.littleangels.com.ng/wp-content/plugins/thim-elementor-kit/build/libraries/thim-ekits/css/thim-ekits-icons.minc5c9.css	(from https://www.littleangels.com.ng/about/)
16:54:55	13151/13151	---M--	200	added ('OK')	application/json	etag:%2229-1712850158;;;%22	https://www.littleangels.com.ng/wp-json/wp/v2/pages/12626	C:/Users/sunny/Desktop/little%20angels%20site/www.littleangels.com.ng/wp-json/wp/v2/pages/12626.json	(from https://www.littleangels.com.ng/about/)
16:54:55	2187/2187	---M--	200	added ('OK')	application/json	etag:%2230-1712850159;;;%22	https://www.littleangels.com.ng/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.littleangels.com.ng%2Fabout%2F	C:/Users/sunny/Desktop/little%20angels%20site/www.littleangels.com.ng/wp-json/oembed/1.0/embed35f9.json	(from https://www.littleangels.com.ng/about/)
16:54:55	2344/2344	---M-Z	200	added ('OK')	text/xml	etag:%2231-1712850160;gz%22	https://www.littleangels.com.ng/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.littleangels.com.ng%2Fabout%2F&format=xml	C:/Users/sunny/Desktop/little%20angels%20site/www.littleangels.com.ng/wp-json/oembed/1.0/embed0ab7	(from https://www.littleangels.com.ng/about/)
16:54:56	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2011%20Apr%202024%2015:54:56%20GMT	https://www.littleangels.com.ng/?p=12626	C:/Users/sunny/Desktop/little%20angels%20site/www.littleangels.com.ng/index578c.html	(from https://www.littleangels.com.ng/about/)
16:54:56	87837/87837	---M-Z	200	added ('OK')	text/css	date:Wed,%2010%20Apr%202024%2012:32:32%20GMT	https://www.littleangels.com.ng/wp-content/plugins/thim-elementor-kit/build/widgets.css?ver=1.1.9	C:/Users/sunny/Desktop/little%20angels%20site/www.littleangels.com.ng/wp-content/plugins/thim-elementor-kit/build/widgetsc5c9.css	(from https://www.littleangels.com.ng/about/)
16:54:56	100737/100737	---M-Z	200	added ('OK')	text/html	etag:%2232-1712850161;gz%22	https://www.littleangels.com.ng/2023/11/18/hello-world/	C:/Users/sunny/Desktop/little%20angels%20site/www.littleangels.com.ng/2023/11/18/hello-world/index.html	(from https://www.littleangels.com.ng/about/)
16:54:57	3523/3523	---M-Z	200	added ('OK')	text/javascript	date:Wed,%2010%20Apr%202024%2012:32:32%20GMT	https://www.littleangels.com.ng/wp-content/plugins/thim-elementor-kit/build/frontend.js?ver=1.1.9	C:/Users/sunny/Desktop/little%20angels%20site/www.littleangels.com.ng/wp-content/plugins/thim-elementor-kit/build/frontendc5c9.js	(from https://www.littleangels.com.ng/about/)
16:54:57	4997/4997	---M-Z	200	added ('OK')	text/javascript	date:Wed,%2010%20Apr%202024%2018:18:46%20GMT	https://www.littleangels.com.ng/wp-content/plugins/elementor/assets/js/webpack.runtime.min.js?ver=3.20.4	C:/Users/sunny/Desktop/little%20angels%20site/www.littleangels.com.ng/wp-content/plugins/elementor/assets/js/webpack.runtime.min021f.js	(from https://www.littleangels.com.ng/about/)
16:54:58	104724/104724	---M-Z	200	added ('OK')	text/html	etag:%2233-1712850161;gz%22	https://www.littleangels.com.ng/2022/09/20/what-states-spend-on-students/	C:/Users/sunny/Desktop/little%20angels%20site/www.littleangels.com.ng/2022/09/20/what-states-spend-on-students/index.html	(from https://www.littleangels.com.ng/about/)
16:54:58	60168/60168	---M-Z	200	added ('OK')	text/javascript	date:Wed,%2010%20Apr%202024%2018:18:46%20GMT	https://www.littleangels.com.ng/wp-content/plugins/elementor/assets/js/frontend-modules.min.js?ver=3.20.4	C:/Users/sunny/Desktop/little%20angels%20site/www.littleangels.com.ng/wp-content/plugins/elementor/assets/js/frontend-modules.min021f.js	(from https://www.littleangels.com.ng/about/)
16:54:58	40306/40306	---M-Z	200	added ('OK')	text/javascript	date:Wed,%2010%20Apr%202024%2018:18:46%20GMT	https://www.littleangels.com.ng/wp-content/plugins/elementor/assets/js/frontend.min.js?ver=3.20.4	C:/Users/sunny/Desktop/little%20angels%20site/www.littleangels.com.ng/wp-content/plugins/elementor/assets/js/frontend.min021f.js	(from https://www.littleangels.com.ng/about/)
16:54:58	28691/28691	---M-Z	200	added ('OK')	text/javascript	date:Wed,%2010%20Apr%202024%2012:32:32%20GMT	https://www.littleangels.com.ng/wp-content/plugins/thim-elementor-kit/build/widgets.js?ver=4426b03f629eb79cf237	C:/Users/sunny/Desktop/little%20angels%20site/www.littleangels.com.ng/wp-content/plugins/thim-elementor-kit/build/widgets8198.js	(from https://www.littleangels.com.ng/about/)
16:54:59	18143/18143	---M--	200	added ('OK')	application/json	etag:%2234-1712850164;;;%22	https://www.littleangels.com.ng/wp-json/wp/v2/pages/87	C:/Users/sunny/Desktop/little%20angels%20site/www.littleangels.com.ng/wp-json/wp/v2/pages/87.json	(from https://www.littleangels.com.ng/contact/)
16:54:59	2188/2188	---M--	200	added ('OK')	application/json	etag:%2235-1712850165;;;%22	https://www.littleangels.com.ng/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.littleangels.com.ng%2Fcontact%2F	C:/Users/sunny/Desktop/little%20angels%20site/www.littleangels.com.ng/wp-json/oembed/1.0/embedfcd9.json	(from https://www.littleangels.com.ng/contact/)
16:54:59	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2011%20Apr%202024%2015:54:59%20GMT	https://www.littleangels.com.ng/?p=87	C:/Users/sunny/Desktop/little%20angels%20site/www.littleangels.com.ng/index5d38.html	(from https://www.littleangels.com.ng/contact/)
16:54:59	2345/2345	---M-Z	200	added ('OK')	text/xml	etag:%2236-1712850166;gz%22	https://www.littleangels.com.ng/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.littleangels.com.ng%2Fcontact%2F&format=xml	C:/Users/sunny/Desktop/little%20angels%20site/www.littleangels.com.ng/wp-json/oembed/1.0/embed24f8	(from https://www.littleangels.com.ng/contact/)
16:55:00	92950/92950	---M-Z	404	error ('Not%20Found')	text/html	date:Thu,%2011%20Apr%202024%2015:55:00%20GMT	https://www.littleangels.com.ng/wp-content/uploads/2022/12/eduma-cover-banner-17.jpg	C:/Users/sunny/Desktop/little%20angels%20site/www.littleangels.com.ng/wp-content/uploads/2022/12/eduma-cover-banner-17.jpg	(from https://www.littleangels.com.ng/contact/)
16:55:01	5275/5275	---M--	200	added ('OK')	application/json	etag:%2237-1712850168;;;%22	https://www.littleangels.com.ng/wp-json/wp/v2/pages/37	C:/Users/sunny/Desktop/little%20angels%20site/www.littleangels.com.ng/wp-json/wp/v2/pages/37.json	(from https://www.littleangels.com.ng/login-2/)
16:55:01	2212/2212	---M--	200	added ('OK')	application/json	etag:%2238-1712850169;;;%22	https://www.littleangels.com.ng/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.littleangels.com.ng%2Flogin-2%2F	C:/Users/sunny/Desktop/little%20angels%20site/www.littleangels.com.ng/wp-json/oembed/1.0/embed0049.json	(from https://www.littleangels.com.ng/login-2/)
16:55:01	2369/2369	---M-Z	200	added ('OK')	text/xml	etag:%2239-1712850170;gz%22	https://www.littleangels.com.ng/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.littleangels.com.ng%2Flogin-2%2F&format=xml	C:/Users/sunny/Desktop/little%20angels%20site/www.littleangels.com.ng/wp-json/oembed/1.0/embedc3c2	(from https://www.littleangels.com.ng/login-2/)
16:55:02	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2011%20Apr%202024%2015:55:02%20GMT	https://www.littleangels.com.ng/?p=37	C:/Users/sunny/Desktop/little%20angels%20site/www.littleangels.com.ng/index4837.html	(from https://www.littleangels.com.ng/login-2/)
16:55:03	96385/96385	---M-Z	200	added ('OK')	text/html	etag:%2240-1712850171;gz%22	https://www.littleangels.com.ng/password-reset/	C:/Users/sunny/Desktop/little%20angels%20site/www.littleangels.com.ng/password-reset/index.html	(from https://www.littleangels.com.ng/login-2/)
16:55:03	113381/113381	---M-Z	200	added ('OK')	text/css	date:Wed,%2003%20Apr%202024%2005:01:33%20GMT	https://www.littleangels.com.ng/wp-includes/css/dist/block-library/style.min.css?ver=6.5.2	C:/Users/sunny/Desktop/little%20angels%20site/www.littleangels.com.ng/wp-includes/css/dist/block-library/style.mine63c.css	(from https://www.littleangels.com.ng/events/learn-to-write-flash-fiction/)
16:55:03	93197/93197	---M-Z	200	added ('OK')	text/html	etag:%2241-1712850171;gz%22	https://www.littleangels.com.ng/account/?action=lostpassword	C:/Users/sunny/Desktop/little%20angels%20site/www.littleangels.com.ng/account/indexc2b6.html	(from https://www.littleangels.com.ng/login-2/)
16:55:03	933/933	---M-Z	200	added ('OK')	text/css	date:Wed,%2029%20Nov%202023%2012:04:09%20GMT	https://www.littleangels.com.ng/wp-content/plugins/wp-events-manager/inc/libraries//countdown/css/jquery.countdown.css?ver=6.5.2	C:/Users/sunny/Desktop/little%20angels%20site/www.littleangels.com.ng/wp-content/plugins/wp-events-manager/inc/libraries/countdown/css/jquery.countdowne63c.css	(from https://www.littleangels.com.ng/events/learn-to-write-flash-fiction/)
16:55:04	838/838	---M-Z	200	added ('OK')	application/rss+xml	etag:%22b9a8afbfe961e23e74dd2270c3267994%22	https://www.littleangels.com.ng/events/learn-to-write-flash-fiction/feed/	C:/Users/sunny/Desktop/little%20angels%20site/www.littleangels.com.ng/events/learn-to-write-flash-fiction/feed/index.html	(from https://www.littleangels.com.ng/events/learn-to-write-flash-fiction/)
16:55:04	1544/1544	---M-Z	200	added ('OK')	text/css	date:Wed,%2029%20Nov%202023%2012:04:09%20GMT	https://www.littleangels.com.ng/wp-content/plugins/wp-events-manager/inc/libraries//owl-carousel/css/owl.carousel.css?ver=6.5.2	C:/Users/sunny/Desktop/little%20angels%20site/www.littleangels.com.ng/wp-content/plugins/wp-events-manager/inc/libraries/owl-carousel/css/owl.carousele63c.css	(from https://www.littleangels.com.ng/events/learn-to-write-flash-fiction/)
16:55:05	8937/8937	---M-Z	200	added ('OK')	text/css	date:Wed,%2029%20Nov%202023%2012:04:09%20GMT	https://www.littleangels.com.ng/wp-content/plugins/wp-events-manager/inc/libraries//magnific-popup/css/magnific-popup.css?ver=6.5.2	C:/Users/sunny/Desktop/little%20angels%20site/www.littleangels.com.ng/wp-content/plugins/wp-events-manager/inc/libraries/magnific-popup/css/magnific-popupe63c.css	(from https://www.littleangels.com.ng/events/learn-to-write-flash-fiction/)
16:55:05	3687/3687	---M-Z	200	added ('OK')	text/css	date:Wed,%2029%20Nov%202023%2012:04:09%20GMT	https://www.littleangels.com.ng/wp-content/plugins/wp-events-manager/assets//css/frontend/events.min.css?ver=6.5.2	C:/Users/sunny/Desktop/little%20angels%20site/www.littleangels.com.ng/wp-content/plugins/wp-events-manager/assets/css/frontend/events.mine63c.css	(from https://www.littleangels.com.ng/events/learn-to-write-flash-fiction/)
16:55:05	2309/2309	---M--	200	added ('OK')	application/json	etag:%2242-1712850174;;;%22	https://www.littleangels.com.ng/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.littleangels.com.ng%2Fevents%2Flearn-to-write-flash-fiction%2F	C:/Users/sunny/Desktop/little%20angels%20site/www.littleangels.com.ng/wp-json/oembed/1.0/embed4df1.json	(from https://www.littleangels.com.ng/events/learn-to-write-flash-fiction/)
16:55:06	2464/2464	---M-Z	200	added ('OK')	text/xml	etag:%2243-1712850175;gz%22	https://www.littleangels.com.ng/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.littleangels.com.ng%2Fevents%2Flearn-to-write-flash-fiction%2F&format=xml	C:/Users/sunny/Desktop/little%20angels%20site/www.littleangels.com.ng/wp-json/oembed/1.0/embed19e6	(from https://www.littleangels.com.ng/events/learn-to-write-flash-fiction/)
16:55:06	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2011%20Apr%202024%2015:55:06%20GMT	https://www.littleangels.com.ng/?p=3208	C:/Users/sunny/Desktop/little%20angels%20site/www.littleangels.com.ng/indexfaac.html	(from https://www.littleangels.com.ng/events/learn-to-write-flash-fiction/)
16:55:07	92950/92950	---M-Z	404	error ('Not%20Found')	text/html	date:Thu,%2011%20Apr%202024%2015:55:06%20GMT	https://www.littleangels.com.ng/wp-content/uploads/2022/12/eduma-cover-banner-18.jpg	C:/Users/sunny/Desktop/little%20angels%20site/www.littleangels.com.ng/wp-content/uploads/2022/12/eduma-cover-banner-18.jpg	(from https://www.littleangels.com.ng/events/learn-to-write-flash-fiction/)
16:55:07	3184/3184	---M-Z	200	added ('OK')	text/javascript	date:Wed,%2029%20Nov%202023%2012:04:09%20GMT	https://www.littleangels.com.ng/wp-content/plugins/wp-events-manager/inc/libraries//countdown/js/jquery.plugin.min.js?ver=6.5.2	C:/Users/sunny/Desktop/little%20angels%20site/www.littleangels.com.ng/wp-content/plugins/wp-events-manager/inc/libraries/countdown/js/jquery.plugin.mine63c.js	(from https://www.littleangels.com.ng/events/learn-to-write-flash-fiction/)
16:55:07	13980/13980	---M-Z	200	added ('OK')	text/javascript	date:Wed,%2029%20Nov%202023%2012:04:09%20GMT	https://www.littleangels.com.ng/wp-content/plugins/wp-events-manager/inc/libraries//countdown/js/jquery.countdown.min.js?ver=6.5.2	C:/Users/sunny/Desktop/little%20angels%20site/www.littleangels.com.ng/wp-content/plugins/wp-events-manager/inc/libraries/countdown/js/jquery.countdown.mine63c.js	(from https://www.littleangels.com.ng/events/learn-to-write-flash-fiction/)
16:55:08	95015/95015	---M-Z	200	added ('OK')	text/html	etag:%2244-1712850177;gz%22	https://www.littleangels.com.ng/user-login/?redirect_to=https%3A%2F%2Fwww.littleangels.com.ng%2Fevents%2Flearn-to-write-flash-fiction%2F	C:/Users/sunny/Desktop/little%20angels%20site/www.littleangels.com.ng/user-login/index5c4b.html	(from https://www.littleangels.com.ng/events/learn-to-write-flash-fiction/)
16:55:08	3904/3904	---M-Z	200	added ('OK')	text/javascript	date:Wed,%2029%20Nov%202023%2012:04:09%20GMT	https://www.littleangels.com.ng/wp-content/plugins/wp-events-manager/assets//js/frontend/google-map.js?ver=6.5.2	C:/Users/sunny/Desktop/little%20angels%20site/www.littleangels.com.ng/wp-content/plugins/wp-events-manager/assets/js/frontend/google-mape63c.js	(from https://www.littleangels.com.ng/events/learn-to-write-flash-fiction/)
